# Matteo Cherubini
# gwynn7
# ML-CUP25
# 20/08/2026
1,-5.15530205,-3.89361,7.88381052,-5.9223094
2,0.711506546,-5.24908686,-43.2994957,12.66716
3,-3.18685055,-0.108773805,-13.6309156,-1.29153287
4,-5.28312874,-8.67224979,-30.0078506,8.57253742
5,9.04151249,-14.5572157,-22.6557159,25.5048294
6,2.79756308,-2.63804436,4.56475592,-8.97944355
7,-5.62885141,14.4549561,-29.0272541,29.3047962
8,0.429413825,0.200021014,7.3824687,-10.7308693
9,3.92554641,2.02914119,16.9679756,-22.8572369
10,-1.45628953,-1.79548514,5.40756035,-5.04959536
11,-9.61082935,16.3442326,4.10889673,-30.3485603
12,-2.35334754,-14.5588751,18.5893288,-18.4131737
13,5.16163158,-7.37142611,21.2781601,-5.31261206
14,5.49429274,2.96920276,9.58810997,-1.436391
15,3.08807564,-6.93735027,-8.14259338,7.01564407
16,-9.87334442,3.40821719,19.8382015,-15.9193897
17,-23.4699917,1.30704117,-13.2443056,28.7184448
18,-2.07983541,3.76041937,5.89854193,-8.23972702
19,9.23737431,18.7107086,-16.2122173,11.0381565
20,-10.451066,4.98154211,11.4401836,-23.1553898
21,12.8177986,8.89642239,-21.4712925,29.2057629
22,-4.03113794,-0.44498986,6.43786049,-8.29694939
23,7.20886517,-9.49031162,23.4510555,-6.22935343
24,-2.90060997,-0.965517223,-27.918951,11.0151339
25,-19.18013,-10.3952532,24.391655,-15.8113613
26,7.11500263,-15.9479752,-40.5339584,16.1692791
27,12.0123596,-3.57961321,10.4135675,-17.8673649
28,-6.30559444,3.61931014,2.51654124,-6.19616413
29,-8.13427448,11.6962557,6.85871601,-31.8336525
30,-29.9840908,12.0381813,-49.7006874,3.09824252
31,-14.8279629,-9.66482925,26.6905956,-11.4555807
32,2.8500371,-2.22225523,-31.1791439,26.2582035
33,-2.95327163,-6.68645048,-15.861742,2.69197083
34,1.9369086,2.93894601,-35.996563,18.1101532
35,-5.25910425,-6.29138899,-18.2233734,39.737751
36,19.788105,-2.22398162,25.2776451,-13.0570784
37,-0.990085363,-9.0851202,2.10233784,-12.2897997
38,1.61495042,-12.098341,-30.0130119,26.8722687
39,16.5255089,-1.02700818,-19.4756985,30.3930664
40,13.8244066,12.2718821,-31.0195789,13.5203791
41,-18.0798378,7.70148563,-28.0278282,19.7622643
42,12.472311,6.90599489,25.6049595,-12.4811649
43,9.59257793,1.49495625,12.3396158,-26.1864986
44,-20.0192642,3.76126504,-35.4740257,16.3341541
45,10.1276283,13.8743534,-9.96927738,28.7932968
46,-6.07294178,23.1215382,-41.9235916,17.560421
47,6.91920948,2.42490792,16.678833,-13.6752434
48,18.7575035,-2.75469589,-46.982811,8.60986233
49,0.926749766,16.2174969,3.04927015,-31.514328
50,-9.40197563,-5.15690994,-16.1326675,21.832819
51,-2.16570139,-10.6801529,-24.3788013,22.6734562
52,-34.0854149,-4.48815012,-21.5022392,38.5665512
53,-6.92699862,-18.7218819,39.3853683,-2.74486589
54,0.228748381,-1.77062261,-25.6617756,27.3852768
55,0.37261498,-3.77623701,6.8606348,-10.2708597
56,-3.20141888,7.95546532,-12.867404,35.9259033
57,23.3303223,2.27274728,-31.2943878,23.7698975
58,3.78641176,6.95457363,10.8950701,-25.0284481
59,5.05294847,-29.7115688,-7.76878834,46.765358
60,-3.22933507,20.6981049,-17.0452862,31.5362606
61,-26.0108547,8.55724335,-22.2474976,14.5423956
62,-8.3972578,11.9113846,4.78324461,-30.9628944
63,19.1069565,-10.5496597,5.63957548,-35.6678238
64,0.512387931,2.14151239,7.62066841,-32.9639549
65,-16.9525967,3.50256252,15.019907,-22.0088539
66,2.89904141,5.57582092,9.26171112,-30.4320908
67,-27.6608982,10.7703133,-45.8812218,6.87246656
68,14.2675152,0.68812561,18.7141247,-19.2664986
69,-22.9367638,9.63391209,-27.2585926,18.3891449
70,-3.16372085,15.8553143,0.383622944,-33.6607704
71,-8.94680882,-0.483855397,13.3960257,-18.7625122
72,-1.94604325,-4.1614666,2.20634246,-4.34131956
73,-5.800313,-3.87369347,-5.32640791,14.0428486
74,17.1936092,-15.8248615,2.94726443,-39.84655
75,16.3902702,11.1838369,-32.2999649,24.0133076
76,5.96673012,8.29706955,-6.05510139,11.924758
77,1.11757469,5.43369198,24.9960041,-11.0697756
78,-4.54645252,-7.79527712,-17.8796368,20.2685699
79,-6.86474562,-4.89776993,-8.55619049,17.6566696
80,6.49120665,3.31666136,8.71352005,-29.6729069
81,18.5006237,0.635873914,21.2434216,-18.3112869
82,9.23602962,-16.2346611,-24.4373093,30.1871071
83,-6.13148689,-4.21285057,25.9841366,-8.29751968
84,-10.1712809,-10.4026804,-7.44600964,32.9259377
85,3.56624103,8.71771812,11.5914221,-14.9443464
86,5.28687763,-1.98479927,17.972681,-5.48317289
87,-4.0626092,-5.66115522,-9.46023083,16.7795296
88,5.35825968,25.425539,-16.4671593,39.7292824
89,3.48326969,6.93726206,5.52216768,-15.3860388
90,-26.3972816,4.73787594,-49.6116943,3.45162225
91,11.9419861,-13.507966,7.81909466,-29.986536
92,-6.79983425,-3.48840833,-7.46534348,14.524704
93,-5.07769346,-3.07826185,23.5610065,-3.32228756
94,-13.3176718,-2.15632319,-21.645256,26.9427509
95,-7.13053608,11.946764,21.5002022,-7.32666874
96,-4.53793812,2.1061697,7.30067062,-6.97367907
97,-3.9152782,-11.5013056,9.77077198,-8.61549377
98,7.74272108,-1.30834293,8.47345543,-1.09395528
99,-3.4765017,1.99475682,0.371718496,-1.33154118
100,10.8979998,-17.643446,30.0531273,-12.8919411
101,-5.96890259,-7.03206873,5.06559563,-5.52026796
102,2.08044553,7.32341576,-16.6319389,13.1866789
103,8.76335621,2.49370623,-11.4093971,7.75492573
104,5.09864283,1.80183923,7.29113245,-4.95961094
105,4.73422813,-20.5966587,36.7566032,-5.46414804
106,15.2063589,-8.38089561,-3.61670566,42.042244
107,18.5377579,0.109291755,-9.67158794,37.4697037
108,5.34058189,2.62402821,-12.6571665,26.8683376
109,23.3134766,-6.68036222,-21.8216305,22.8819771
110,23.2273273,14.0934286,-27.5008907,22.6324692
111,1.59570897,10.5940628,-12.3740673,15.0656557
112,19.9224472,3.73352027,-23.2625008,20.3031521
113,-30.7342911,-3.25729156,-17.195425,42.5726166
114,31.4095974,-7.04851627,-29.4104195,21.8475838
115,19.2385502,-6.98672342,20.7667637,-19.9827805
116,-3.20955205,-16.2493801,10.6107521,-11.9624252
117,-0.591900885,-20.6388817,-15.5943041,16.1470184
118,-16.9608269,-21.1470547,-6.98849869,50.5350227
119,3.11020327,-13.7327757,-37.0401993,20.9507046
120,3.37655449,11.2586136,-49.8494492,5.95065165
121,7.81140471,-23.2174549,-5.78554773,48.6310692
122,18.7714539,4.25180244,-24.0118084,25.8251934
123,-1.97695279,5.16309309,6.08384609,-2.63748288
124,-9.38052845,13.8881512,4.51472616,-34.3797646
125,-21.0328312,6.5669384,-35.6958504,18.8011627
126,-3.12959743,0.996440709,13.6206226,-24.8973026
127,0.904180229,5.46463776,-22.067709,13.121068
128,-29.6716805,6.02141809,-43.9401207,9.73461533
129,-5.34547806,-1.40642548,16.5291767,-4.26605701
130,0.903249383,3.50696945,14.7498474,-26.2557888
131,0.123428807,-5.12678909,3.59495664,-1.66849148
132,-9.33656406,21.2874165,4.89252329,-29.8544922
133,-8.6930809,-4.25515747,17.0729923,-5.07906532
134,3.78497314,10.7831078,-16.6522312,11.7047462
135,-3.39257026,-1.69678462,3.53829503,-5.20602274
136,-6.46721649,4.04869795,8.00422478,-5.05823088
137,1.9558897,-12.1482401,10.8389311,-10.3227043
138,-21.6721802,4.92923689,-16.6062393,27.588644
139,-17.2306404,-0.402168661,-20.748148,13.0177555
140,10.038847,6.38375568,-25.0232029,12.40415
141,-4.36030531,-13.0026798,-8.40358829,29.1916218
142,-5.46760082,2.32936645,-9.44078827,39.3051949
143,1.06410909,-3.87073946,6.71096087,-10.3041162
144,8.62395287,2.29467893,28.7759552,-2.72986364
145,-13.1656427,16.2262936,2.50123143,-32.2956276
146,-2.2732811,-1.35309041,6.21229696,-7.43628168
147,-2.15646148,-22.5508385,-28.1625557,12.7936697
148,6.73302412,19.9748592,-10.2022657,27.7653275
149,6.43688631,21.106472,-23.3293686,7.23319054
150,10.3272104,21.8878326,-48.9992447,3.82613158
151,30.5578022,5.7743125,-28.9149399,23.2874432
152,13.3499975,10.2527437,-34.21241,21.11026
153,-18.3503017,3.33942485,-18.600544,25.532217
154,1.93952978,4.82506847,-1.88030541,2.64412904
155,13.4244184,-12.5159035,-14.6525412,38.6595116
156,0.981487036,12.3667049,4.11338663,-32.9741707
157,-16.6427307,-10.4652596,-48.687767,7.63614464
158,10.0049877,10.4611645,-11.8196449,8.36408329
159,-0.160894588,-11.4841137,-8.26257706,14.2792206
160,-8.99781513,-8.74085999,25.6584148,-13.9156151
161,-10.4463558,6.11319447,10.9006033,-20.6466484
162,10.4001341,5.49482203,-9.85346127,17.0830917
163,1.75488162,-3.10582042,1.0721544,-4.85784626
164,-16.9666405,-5.97119093,-49.9281082,3.66974235
165,-10.3843555,-6.77331257,15.1495209,-7.58129454
166,2.28333855,-1.58731759,3.11316538,-34.5573273
167,16.4270935,-4.19821787,20.4808044,-18.7657909
168,2.22128868,-34.1222992,-1.4557364,49.4145622
169,20.1225281,-0.985546947,26.1684895,-6.95254517
170,-2.3658824,13.1976347,-26.2453327,12.7358675
171,21.7983189,5.57302618,-33.9725609,21.4379673
172,-3.49626255,-13.0896301,15.1506519,-9.60609245
173,11.2973251,-15.6278639,-21.3203545,33.1909447
174,17.6402187,-6.48535061,17.802887,-13.1636648
175,-20.7050552,3.69766116,-31.5145779,19.4935493
176,20.1996956,-3.03227425,22.9067593,-8.4060812
177,3.42073941,14.7790709,-9.11744499,29.424715
178,5.02515125,9.0646925,-14.3158255,7.16213942
179,-19.5166492,-0.0883484334,-45.3509827,6.36109257
180,-8.09873962,-2.23494172,12.8565617,-9.48882484
181,-8.75437641,-5.05018425,-14.8680954,28.575861
182,9.97050476,-25.4289303,-9.4887867,45.5701561
183,-4.05789995,2.76403189,8.26698971,-11.0370579
184,12.7460365,8.65336895,30.9969826,-2.45443821
185,2.11712575,-2.45469451,-47.8749962,11.227951
186,19.8769875,0.267132312,31.6067295,-5.06600094
187,9.17478752,0.0995085686,8.69292068,-8.58055878
188,-5.48840857,-6.56000948,-8.91804504,17.6778507
189,-25.1946774,27.1566658,-56.4127502,5.35178137
190,8.1740036,18.8734798,-26.1821404,29.8373394
191,-15.5030088,3.77086878,-24.7708874,14.7429104
192,-14.0717888,6.52737474,9.28110027,-24.3325653
193,-12.4330168,3.88075018,9.60699081,-30.9368839
194,5.02501011,2.4721303,2.93836999,-17.7830639
195,-0.184811071,4.06524229,10.3880358,-13.5931101
196,7.47742844,6.90571642,-22.5928516,12.6099644
197,-2.60886669,2.1256249,0.0190292839,-1.68787336
198,4.81476641,-6.31382275,7.31883192,-9.75143909
199,-23.7236786,-1.82745981,-17.8446426,25.1517448
200,-2.3056531,5.91831684,13.8909941,-11.111372
201,6.04818678,7.00220108,-40.5512085,11.6444492
202,-14.02985,-14.9528389,18.2627907,-23.6779518
203,4.12944794,-6.74736404,-10.7735081,13.2162437
204,13.1863298,5.11905956,26.0668125,-12.1540565
205,-3.88737416,23.7921467,2.766294,-31.0222797
206,2.12081885,-2.06295848,3.75200677,-1.62077487
207,-5.17154503,2.5959661,8.23835087,-13.4307213
208,-6.23310852,-4.91283798,12.920476,-10.9418268
209,0.91552943,8.90326786,20.1551266,-9.86396694
210,5.23010731,-1.56874216,-7.50466013,15.2657471
211,24.9506054,8.8626318,-30.0241985,21.4723606
212,-26.1624546,-7.14215374,-47.2483368,9.25047398
213,2.16925478,-17.805706,8.61619377,-29.4189548
214,-2.4557302,0.51585722,-0.697805107,10.9091024
215,5.86079454,-37.1003456,-23.1204376,33.554821
216,-4.94230986,-4.24496698,-27.66679,21.126749
217,25.8202705,10.5498161,-19.4171009,27.9297562
218,3.2042861,0.562189341,7.76580191,2.28429627
219,-1.11930764,-2.615201,7.27320766,-8.88319111
220,20.2743988,-5.88872862,23.6090107,-16.8210239
221,-2.13583565,-17.0880203,14.4735508,-26.8506165
222,21.0392323,-17.8641987,7.00767899,-35.1299896
223,2.50418591,-2.53470135,14.7799482,-27.2215118
224,12.5779362,0.228821114,4.14744616,-15.6724491
225,7.96118927,7.19557333,-14.6802149,12.8597069
226,-3.15800261,1.83846414,-28.3918819,13.5249557
227,3.78314352,-10.57868,-14.591218,12.2347088
228,-8.05232716,3.27000666,27.2525902,-8.01563644
229,0.266643107,11.5516424,-1.04147089,44.7682724
230,6.32882023,12.6417875,-23.9775372,11.0001583
231,12.6917572,6.73752594,28.0798016,-5.38859463
232,4.38734913,-30.7694969,-4.43512774,50.0787239
233,17.2941265,11.7792311,-42.3119583,10.3855352
234,-7.33928347,-2.35818005,11.227994,-19.9077168
